g1,g2,id1,id2,r,n_lines,pDockQ,ge1,ge2,identity,corum
MGST3,TMEM86B,O14880,Q8N661,-0.12864895164966583,1178,0.30929804,0.006834151688963175,0.053364310413599014,0.1415929203539823,False
MGST3,GPX8,O14880,Q8TED1,0.22413352131843567,1178,0.30419321,0.006834151688963175,-0.2495092898607254,0.15789473684210525,False
LIN7A,MPP3,O14910,Q13368,-0.07600809633731842,1178,0.69068608,-0.07645483314990997,-0.22824040055274963,0.11282051282051282,False
MPP2,LIN7A,Q14168,O14910,-0.10705480724573135,1178,0.56518539,-0.2388918399810791,-0.07645483314990997,0.1284722222222222,False
PALS1,LIN7A,Q8N3R9,O14910,0.07080439478158951,1178,0.64497309,0.0030626466032117605,-0.07645483314990997,0.10962962962962963,False
PALS2,LIN7A,Q9NZW5,O14910,0.09188073873519897,1178,0.65242341,0.08529888838529587,-0.07645483314990997,0.12222222222222222,False
HAT1,TCF4,O14929,P15884,-0.12552668154239655,1178,0.34903991,-0.06246047839522362,0.08569417893886566,0.1424287856071964,False
RBBP7,HAT1,Q16576,O14929,0.12283573299646378,1178,0.56194443,-0.10855186730623245,-0.06246047839522362,0.20470588235294118,False
STEEP1,HAT1,Q9H5V9,O14929,0.13456468284130096,1178,0.38464899,-0.20593994855880737,-0.06246047839522362,0.1431980906921241,False
MYH9,MYL12B,P35579,O14950,0.1683482527732849,1178,0.52068891,-0.4350582957267761,0.01328608300536871,0.03775510204081633,False
LDOC1,HGS,O95751,O14964,-0.03609119728207588,1178,0.47104527,0.007671866100281477,-0.7085214853286743,0.06435006435006435,False
EXOC3L1,HGS,Q86VI1,O14964,0.07664790004491806,1178,0.24909927,-0.11230186372995377,-0.7085214853286743,0.19433719433719435,False
CEP63,HGS,Q96MT8,O14964,-0.007446460425853729,1178,0.58593393,-0.0905737429857254,-0.7085214853286743,0.18532818532818532,False
RAB29,LDOC1,O14966,O95751,-0.06751204282045364,1178,0.28985419,-0.0006158732576295733,0.007671866100281477,0.15763546798029557,False
RAB29,TRIM27,O14966,P14373,-0.060708172619342804,1178,0.3500949,-0.0006158732576295733,0.02979389950633049,0.10916179337231968,False
VPS26C,TEPSIN,O14972,Q96N21,-0.03173229843378067,1178,0.3538189,0.03457241132855415,-0.18230193853378296,0.14095238095238094,False
ZNF263,CLK3,O14978,P49761,-0.07520352303981781,1178,0.24577514,0.0005230227834545076,-0.01834220439195633,0.19326500732064422,False
ZNF263,SCAND1,O14978,P57086,-0.03321441635489464,1178,0.63173551,0.0005230227834545076,-0.2130463719367981,0.08784773060029283,False
ZNF263,TCAF1,O14978,Q9Y4C2,0.07960160076618195,1178,0.44545462,0.0005230227834545076,-0.07009071111679077,0.16938110749185667,False
KHNYN,PLOD3,O15037,O60568,0.08854799717664719,1178,0.28313237,0.05875404551625252,0.09341735392808914,0.17073170731707318,False
CHERP,U2SURP,Q8IWX8,O15042,0.22917383909225464,1178,0.68573304,-1.1090794801712036,-1.4773519039154053,0.17395529640427598,False
METTL5,ZBTB5,Q9NRN9,O15062,0.00711904838681221,1178,0.42235996,-0.19902004301548004,-0.08119377493858337,0.08419497784342689,False
KIFAP3,KIF3B,Q92845,O15066,0.10117554664611816,1178,0.69772239,0.005513044539839029,0.07527507096529007,0.17803030303030304,False
LSM6,LSM1,P62312,O15116,-0.06678809970617294,1178,0.52218067,-0.8991559147834778,-0.029716776683926582,0.18796992481203006,True
ARPC3,ACTR2,O15145,P61160,0.48205313086509705,1178,0.30844058,-0.8744624853134155,-1.2629363536834717,0.1218274111675127,True
AQP6,BET1,Q13520,O15155,-0.08608006685972214,1178,0.30979552,-0.07723511010408401,-0.371826708316803,0.10638297872340426,False
BET1,FAM9B,O15155,Q8IZU0,0.1392056792974472,1178,0.26883904,-0.371826708316803,0.21312586963176727,0.13978494623655913,False
BET1,JAGN1,O15155,Q8N5M9,-0.05257634073495865,1178,0.46908672,-0.371826708316803,0.14854472875595093,0.16393442622950818,False
BET1,GPX8,O15155,Q8TED1,0.05886264145374298,1178,0.2574417,-0.371826708316803,-0.2495092898607254,0.14354066985645933,False
BET1,TMEM80,O15155,Q96HE8,0.01334136351943016,1162,0.35203318,-0.371826708316803,-0.08396829664707184,0.16783216783216784,False
BET1,SLC26A6,O15155,Q9BXS9,-0.019466599449515343,1178,0.2390486,-0.371826708316803,-0.053526438772678375,0.05665349143610013,False
POLR1C,C1orf105,O15160,O95561,0.046602942049503326,1178,0.2801997,-1.7076953649520874,0.027840282768011093,0.14450867052023122,False
C21orf58,POLR1C,P58505,O15160,0.05089544132351875,1178,0.38524863,-0.01991184987127781,-1.7076953649520874,0.1907514450867052,False
POLR1C,IHO1,O15160,Q8IYA8,-0.004390639252960682,1178,0.37543439,-1.7076953649520874,-0.2562044858932495,0.14814814814814814,False
POLR1C,ZNF655,O15160,Q8N720,-0.027322567999362946,1178,0.28432718,-1.7076953649520874,-0.08213110268115997,0.15071283095723015,False
RUSC1,POLR1C,Q9BVN2,O15160,-0.035946547985076904,1178,0.4359736,-0.11892098933458328,-1.7076953649520874,0.11086474501108648,False
SPATC1L,POLR1C,Q9H0A9,O15160,0.021143272519111633,1178,0.35347813,-0.013446216471493244,-1.7076953649520874,0.19653179190751446,False
POLR1B,POLR1C,Q9H9Y6,O15160,0.17845410108566284,1178,0.69779456,-1.4886126518249512,-1.7076953649520874,0.0933920704845815,False
POLR1C,ZIM2,O15160,Q9NZV7,-0.01130790077149868,1059,0.40811661,-1.7076953649520874,-0.049958717077970505,0.16318785578747627,False
SMPD2,PGRMC2,O60906,O15173,0.056277789175510406,1178,0.49475931,0.01172592956572771,-0.12282323837280273,0.15130023640661938,False
PGRMC2,TAS2R19,O15173,P59542,0.014788742177188396,1178,0.32090228,-0.12282323837280273,0.09755035489797592,0.15384615384615385,False
PGRMC2,CYP4F2,O15173,P78329,-0.0788552537560463,1178,0.50379835,-0.12282323837280273,-0.12610170245170593,0.11923076923076924,False
PGRMC2,STX3,O15173,Q13277,-0.08669944852590561,1178,0.28915795,-0.12282323837280273,0.03789303079247475,0.14878892733564014,False
PGRMC2,MFSD5,O15173,Q6N075,0.04206559807062149,1178,0.23652835,-0.12282323837280273,0.04757249727845192,0.1288888888888889,False
FA2H,PGRMC2,Q7L5A8,O15173,-0.0269582848995924,1178,0.31619313,-0.08858222514390945,-0.12282323837280273,0.14516129032258066,False
PGRMC2,SLC16A13,O15173,Q7RTY0,0.03225346654653549,1178,0.28226296,-0.12282323837280273,0.04383929446339607,0.14788732394366197,False
TMEM86A,PGRMC2,Q8N2M4,O15173,-0.05201489478349686,1178,0.2641065,0.11852151900529861,-0.12282323837280273,0.16666666666666666,False
PGRMC2,FAXDC2,O15173,Q96IV6,0.004944280255585909,1178,0.46440525,-0.12282323837280273,0.041398148983716965,0.15015015015015015,False
ST6GAL2,PGRMC2,Q96JF0,O15173,-0.04040836542844772,1178,0.26698628,-0.07508178800344467,-0.12282323837280273,0.11909262759924386,False
AQP10,PGRMC2,Q96PS8,O15173,0.04365929588675499,1178,0.24235115,-0.16743157804012299,-0.12282323837280273,0.18272425249169436,False
YIPF2,PGRMC2,Q9BWQ6,O15173,-0.02622673101723194,1178,0.2943033,-0.18802188336849213,-0.12282323837280273,0.1550632911392405,False
SLC38A1,PGRMC2,Q9H2H9,O15173,0.03261938691139221,1178,0.27261435,-0.08606979995965958,-0.12282323837280273,0.12320328542094455,False
PGRMC2,SFXN1,O15173,Q9H9B4,0.04217682033777237,1178,0.26773511,-0.12282323837280273,0.02296670712530613,0.16459627329192547,False
TECR,PGRMC2,Q9NZ01,O15173,0.02273351512849331,1178,0.2386191,-0.18995562195777893,-0.12282323837280273,0.14285714285714285,False
VAPA,PGRMC2,Q9P0L0,O15173,0.08531670272350311,1178,0.38482533,-0.1130419671535492,-0.12282323837280273,0.1566265060240964,False
PEX16,PGRMC2,Q9Y5Y5,O15173,0.042095620185136795,1178,0.2673144,-0.08807103335857391,-0.12282323837280273,0.15476190476190477,False
CTDSPL,CDCA3,O15194,Q99618,0.09024341404438019,1178,0.23832748,0.06880883872509003,-0.34765100479125977,0.20652173913043478,False
PFDN2,PFDN6,Q9UHV9,O15212,0.3571312427520752,1178,0.26791398,-1.658110499382019,-1.6983038187026978,0.2077922077922078,True
ZNF185,HSF2BP,O15231,O75031,-0.006150014698505402,1178,0.43877872,-0.12702442705631256,0.035670217126607895,0.13352685050798258,False
TMEM50A,LEPROT,O95807,O15243,0.10409404337406158,1178,0.54643568,-0.03862985223531723,0.029666339978575706,0.2356687898089172,False
TMEM50B,LEPROT,P56557,O15243,0.08031892031431198,1178,0.51070378,-0.1924169808626175,0.029666339978575706,0.25949367088607594,False
TMEM120A,LEPROT,Q9BXJ8,O15243,-0.2918040156364441,349,0.34161863,0.1434427797794342,0.029666339978575706,0.12244897959183673,False
NPHP4,NPHP1,O75161,O15259,-0.006555777974426746,1178,0.71204733,-0.12580284476280212,-0.11969974637031555,0.14656381486676018,False
C2orf68,SIVA1,Q2NKX9,O15304,-0.0007742902380414307,1178,0.3553762,-0.24565137922763824,-0.05935392901301384,0.14857142857142858,False
CHAD,CNPY4,O15335,Q8N129,0.010966919362545013,1178,0.43056224,-0.11308106034994125,-0.14020833373069763,0.1615598885793872,False
FOXN1,TRAF2,O15353,Q12933,-0.034822944551706314,1178,0.23741876,-0.15352080762386322,-0.3087533712387085,0.18055555555555555,False
CDC23,FOXN1,Q9UJX2,O15353,-0.027883144095540047,1178,0.25889169,-2.192012071609497,-0.15352080762386322,0.1728395061728395,False
EIF3A,EIF3D,Q14152,O15371,0.13564367592334747,1178,0.43072956,-1.7004626989364624,-1.7117793560028076,0.09913169319826338,True
TMEM237,SLC16A4,Q96Q45,O15374,0.08906024694442749,1178,0.51361675,0.046736832708120346,-0.18194730579853058,0.1806981519507187,False
GPS2,HDAC3,Q13227,O15379,0.28164008259773254,1178,0.38212981,-0.0926506519317627,-0.9344151020050049,0.14018691588785046,True
TMPRSS2,TNF,O15393,P01375,-0.042683195322752,1178,0.4406135,-0.037304993718862534,-0.07806415855884552,0.12804878048780488,False
IGFBP5,TMPRSS2,P24593,O15393,0.0396118089556694,1178,0.31907046,0.08269146829843521,-0.037304993718862534,0.14227642276422764,False
TMPRSS2,ANKRD46,O15393,Q86W74,0.008299892768263817,1178,0.26495058,-0.037304993718862534,0.11606259644031525,0.12195121951219512,False
CYBC1,TMPRSS2,Q9BQA9,O15393,-0.05513414740562439,1178,0.2740764,0.0799885019659996,-0.037304993718862534,0.11585365853658537,False
GJA8,SLC16A3,P48165,O15427,-0.0846286192536354,1178,0.31782344,-0.045923665165901184,-0.025785524398088455,0.18924731182795698,False
POLR1E,POLR1G,Q9GZS1,O15446,0.47367537021636963,1178,0.68052295,-0.6927081942558289,-0.4398866891860962,0.1627450980392157,False
TNR,MAGEB4,Q92752,O15481,-0.08097267895936966,1178,0.23430965,0.0257047638297081,0.06268734484910965,0.09057437407952872,False
GSC2,FKBP6,O15499,O75344,0.05448386073112488,349,0.51144148,-0.05612664297223091,0.24959854781627655,0.1529051987767584,False
GSC2,CRCP,O15499,O75575,-0.05460219085216522,1178,0.26138437,-0.05612664297223091,-1.4143062829971313,0.12682926829268293,False
GSC2,CSNK2A1,O15499,P68400,-0.0305661391466856,1178,0.25770344,-0.05612664297223091,-0.12552425265312195,0.11764705882352941,False
GSC2,UBE2R2,O15499,Q712K3,-0.04171540215611458,1178,0.35308333,-0.05612664297223091,-0.12569846212863922,0.1638655462184874,False
GSC2,TSR2,O15499,Q969E8,0.02027345448732376,1178,0.29029502,-0.05612664297223091,-1.5966148376464844,0.1902439024390244,False
GSC2,PTER,O15499,Q96BW5,0.06688288599252701,1178,0.3601678,-0.05612664297223091,0.09585795551538467,0.14326647564469913,False
GSC2,EGLN3,O15499,Q9H6Z9,0.030678201466798782,1178,0.31311502,-0.05612664297223091,-0.02029956877231598,0.18828451882845187,False
GSC2,MAD2L2,O15499,Q9UI95,-0.032732803374528885,1178,0.40541964,-0.05612664297223091,-0.8712741732597351,0.16113744075829384,False
ARPC5,ACTR3,O15511,P61158,0.16165965795516968,1178,0.25312718,-0.09582588076591492,-0.5630986094474792,0.10526315789473684,True
ARPC5,ARPC1A,O15511,Q92747,0.07296984642744064,1178,0.39990345,-0.09582588076591492,-0.08079193532466888,0.11891891891891893,False
NFE2L2,MAFG,Q16236,O15525,0.11321160197257996,1178,0.70295016,-0.23562383651733398,-0.16395185887813568,0.08429752066115702,False
BACH2,MAFG,Q9BYV9,O15525,-0.039839744567871094,1178,0.65847407,0.0210069939494133,-0.16395185887813568,0.06064209274673008,False
FABP7,GLRX,O15540,P35754,0.041129130870103836,1178,0.26634158,0.10098457336425781,-0.14881154894828796,0.17424242424242425,False
FABP7,PPIA,O15540,P62937,0.09705153107643127,1059,0.26340715,0.10098457336425781,-0.8390113711357117,0.18787878787878787,False
CARNMT1,RNF113A,Q8N4J0,O15541,-0.056584157049655914,1178,0.52837579,-0.05614694207906723,-1.0115559101104736,0.15647921760391198,False
FFAR2,YIF1A,O15552,O95070,-0.07219492644071579,1178,0.37548052,-0.1677795797586441,-0.11994921416044235,0.18484848484848485,False
FFAR2,TMEM11,O15552,P17152,0.00427992781624198,1178,0.27143998,-0.1677795797586441,-0.2533855736255646,0.1484848484848485,False
CD82,FFAR2,P27701,O15552,0.19622166454792023,1178,0.23729658,0.049317046999931335,-0.1677795797586441,0.1606060606060606,False
PMP22,FFAR2,Q01453,O15552,-0.10282186418771744,1178,0.48244425,0.05782945081591606,-0.1677795797586441,0.14545454545454545,False
FFAR2,IFITM3,O15552,Q01628,-0.03278028219938278,1059,0.24910247,-0.1677795797586441,-1.0735313892364502,0.10606060606060606,False
FFAR2,BNIP3,O15552,Q12983,0.17408329248428345,1178,0.29802073,-0.1677795797586441,-0.2076050341129303,0.12121212121212122,False
FFAR2,MALL,O15552,Q13021,0.01501347217708826,1178,0.34051558,-0.1677795797586441,-0.2591892182826996,0.1393939393939394,False
TMEM97,FFAR2,Q5BJF2,O15552,0.013116834685206413,1178,0.4180361,-0.22210444509983063,-0.1677795797586441,0.13333333333333333,False
FFAR2,SLC35E3,O15552,Q7Z769,-0.011492607183754444,1178,0.24605028,-0.1677795797586441,-0.057750508189201355,0.23636363636363636,False
FFAR2,NRM,O15552,Q8IXM6,-0.005638171453028917,1178,0.26725397,-0.1677795797586441,-0.07073205709457397,0.20606060606060606,False
FFAR2,CYB561A3,O15552,Q8NBI2,-0.027916371822357178,1178,0.32922268,-0.1677795797586441,-0.012787813320755959,0.19090909090909092,False
FFAR2,OR10AG1,O15552,Q8NH19,0.06976082921028137,1059,0.30314011,-0.1677795797586441,-0.05930653214454651,0.15151515151515152,False
FFAR2,CLDND2,O15552,Q8NHS1,-0.05781139060854912,1178,0.50302992,-0.1677795797586441,0.0023534088395535946,0.14242424242424243,False
FFAR2,TMEM239,O15552,Q8WW34,0.035741571336984634,1178,0.24969489,-0.1677795797586441,-0.04025276005268097,0.17272727272727273,False
FFAR2,TMEM203,O15552,Q969S6,-0.05815434455871582,1178,0.40137134,-0.1677795797586441,0.15245753526687622,0.11212121212121212,False
FFAR2,CMTM5,O15552,Q96DZ9,0.022718830034136772,1178,0.31819574,-0.1677795797586441,-0.14888995885849,0.15151515151515152,False
FFAR2,C11orf24,O15552,Q96F05,0.05987430736422539,1178,0.34969426,-0.1677795797586441,0.03535415604710579,0.133630289532294,False
FFAR2,CXCL16,O15552,Q9H2A7,0.08153925091028214,1178,0.35432629,-0.1677795797586441,0.04718900844454765,0.16363636363636364,False
FFAR2,LPAR3,O15552,Q9UBY5,0.020642656832933426,1178,0.25040257,-0.1677795797586441,-0.035856880247592926,0.20679886685552407,False
PEX16,FFAR2,Q9Y5Y5,O15552,0.0510847344994545,1178,0.26246415,-0.08807103335857391,-0.1677795797586441,0.2113095238095238,False
FXYD3,KCNN4,Q14802,O15554,0.10011714696884155,1178,0.25793192,-0.054568447172641754,0.1511479616165161,0.06088992974238876,False
DHX15,SF3B1,O43143,O75533,0.04613405466079712,1178,0.71452109,-1.5188853740692139,-1.4963200092315674,0.15030674846625766,False
DHX15,PABPC1,O43143,P11940,-0.06545597314834595,1178,0.26391153,-1.5188853740692139,-0.9841540455818176,0.15471698113207547,False
DHX15,HNRNPM,O43143,P52272,0.10298088937997818,1178,0.27850692,-1.5188853740692139,-0.9146052598953247,0.17358490566037735,True
DHX9,DHX15,Q08211,O43143,0.05817818641662598,1178,0.60799853,-1.20247483253479,-1.5188853740692139,0.18818897637795276,False
DHX15,ZGPAT,O43143,Q8N5A5,-0.008083391934633255,1178,0.68190947,-1.5188853740692139,-0.08527906984090805,0.16226415094339622,False
ZBTB24,RBM10,O43167,P98175,-0.036518555134534836,1178,0.2420551,-0.08747359365224838,-0.4265322983264923,0.15483870967741936,False
ZBTB24,POGZ,O43167,Q7Z3K3,-0.004717090167105198,1178,0.2871274,-0.08747359365224838,-0.33361178636550903,0.13404255319148936,False
GMCL1,ZBTB24,Q96IK5,O43167,0.016304589807987213,1178,0.35519165,-0.05387333780527115,-0.08747359365224838,0.17216642754662842,False
ZRANB1,ZBTB24,Q9UGI0,O43167,0.009414381347596645,1178,0.29371146,-0.17313158512115479,-0.08747359365224838,0.16807909604519775,False
AQP6,CYB5B,Q13520,O43169,0.029591165482997894,1178,0.30042726,-0.07723511010408401,-0.3234706521034241,0.11702127659574468,False
CYB5B,EBP,O43169,Q15125,0.10861048102378845,1178,0.3517424,-0.3234706521034241,0.047918833792209625,0.13043478260869565,False
CYB5B,MFSD4B,O43169,Q5TF39,0.008601118810474873,1178,0.31191349,-0.3234706521034241,0.08581998199224472,0.0945945945945946,False
CYB5B,MFSD5,O43169,Q6N075,0.04514482617378235,1178,0.26164964,-0.3234706521034241,0.04757249727845192,0.09333333333333334,False
CYB5B,GPR152,O43169,Q8TDT2,-0.04063396528363228,1178,0.30416425,-0.3234706521034241,-0.07044405490159988,0.10425531914893617,False
SLC39A9,CYB5B,Q9NUM3,O43169,0.057894304394721985,1178,0.30541373,-0.08135750889778137,-0.3234706521034241,0.11074918566775244,False
HNRNPK,PHGDH,P61978,O43175,-0.02390216290950775,1178,0.35235921,-2.351480722427368,-0.05143101513385773,0.15384615384615385,False
CRX,SUFU,O43186,Q9UMX1,-0.030969511717557907,1178,0.25691121,-0.013380090706050396,0.056817978620529175,0.16322314049586778,False
ZNHIT1,ACTR6,O43257,Q9GZN1,0.38348209857940674,1178,0.72308084,-0.2914504408836365,-0.5830253958702087,0.11363636363636363,True
RINT1,ZW10,Q6NUQ1,O43264,0.30528542399406433,1178,0.68176364,-1.065390944480896,-0.27647265791893005,0.1919191919191919,False
TF,SPINT1,P02787,O43278,0.04594401642680168,1178,0.39960662,-0.0005086754681542516,-0.28732773661613464,0.167621776504298,False
SPINT1,AGR3,O43278,Q8TD06,-0.04756364971399307,1178,0.25343948,-0.28732773661613464,-0.03304667770862579,0.0945179584120983,False
EFS,ZNF417,O43281,Q8TAU3,-0.02227959968149662,1043,0.26732382,-0.0629754289984703,-0.23774990439414978,0.1808695652173913,False
GPAA1,PIGT,O43292,Q969N2,0.31669875979423523,1178,0.67798094,-0.025457317009568214,0.012539699673652649,0.20772946859903382,True
SPG21,CTIF,Q9NZD8,O43310,0.06839188933372498,1178,0.2929181,-0.17563346028327942,0.1624329686164856,0.13879598662207357,False
IARS1,EEF1E1,P41252,O43324,0.06379371136426926,1178,0.29280206,-1.8848167657852173,-0.10645966231822968,0.04833597464342314,True
UBE2I,RIPK2,P63279,O43353,-0.06694498658180237,1178,0.30637419,-2.037322521209717,0.058263834565877914,0.11666666666666667,False
FIBP,C2CD5,O43427,Q86YS7,0.3574587404727936,1178,0.67790827,0.006196826696395874,0.12896907329559326,0.119,False
BPNT1,PPIH,O95861,O43447,-0.08726968616247177,1178,0.32313224,-0.245746910572052,-0.25406524538993835,0.1396103896103896,False
XIAP,PPIH,P98170,O43447,0.033099714666604996,1178,0.4296342,-0.023898975923657417,-0.25406524538993835,0.10261569416498995,False
GYS1,KLF4,P13807,O43474,0.025076894089579582,1178,0.37151346,0.008435512892901897,0.003972718492150307,0.1560379918588874,False
OIP5,TEX12,O43482,Q9BXU0,-0.051109686493873596,1178,0.29632974,-0.9860591292381287,0.17932704091072083,0.1615720524017467,False
OIP5,MIS18A,O43482,Q9NYP9,0.5411832332611084,1178,0.69833906,-0.9860591292381287,-0.7384010553359985,0.2532188841201717,False
MED14,MED7,O60244,O43513,0.12544485926628113,1178,0.44157133,-1.4890227317810059,-0.932953953742981,0.0639614855570839,True
MED1,MED7,Q15648,O43513,0.2367977350950241,1178,0.33718137,-0.6696135997772217,-0.932953953742981,0.04490828589500316,True
MED7,MED4,O43513,Q9NPJ6,0.23994535207748413,1178,0.52993008,-0.932953953742981,-1.278164267539978,0.15555555555555556,True
WAS,WIPF1,P42768,O43516,0.27287137508392334,1178,0.65515774,0.0012539238668978214,0.030071508139371872,0.2584493041749503,True
RAD51D,XRCC2,O75771,O43543,0.6973592638969421,1178,0.70434952,-0.5456402897834778,-0.4245989918708801,0.19207317073170732,True
PSTPIP1,MOS,O43586,P00540,0.04551777243614197,1178,0.31600904,-0.028918106108903885,-0.13638082146644592,0.14182692307692307,False
NCBP1,PSTPIP1,Q09161,O43586,-0.003632033709436655,1178,0.39866628,-1.4239816665649414,-0.028918106108903885,0.13291139240506328,False
